Type:uinteger,Time:timestampu,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:timestampu,Logger:string,Module:string,Domain:string,Local Time:timestampu,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,
,156439347465,0,C64XP_3,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,576,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80265681334,8737432,0,4294967295,0,,,,,
,156439347962,0,C64XP_3,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,577,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80265681682,8735056,2392932,,,,,,,
,156439348888,0,C64XP_3,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,578,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80265682331,8735056,2392932,8865536,2764320,,,,,
,156439354991,0,C64XP_4,"LM_post: sem: 0x855298, count: 0",Semaphore_LM_post,Unknown,,,566,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,65203723808,8737432,0,,,,,,,
,156439355573,0,C64XP_4,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,567,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,65203724216,8735056,2392932,1,0,,,,,
,156439358771,0,C64XP_4,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,568,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,65203726458,8865536,2764320,8735056,2392932,,,,,
6,156439359739,0,C64XP_4,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,211,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,65203727136,8962009,,,,,,,,
6,156439360176,0,C64XP_4,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),212,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,65203727443,8962098,8735056,2403204,0,,,,,
,156452618051,0,C64XP_0,"LM_post: sem: 0x858070, count: 0",Semaphore_LM_post,Unknown,,,839,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,5629056816,8749168,0,,,,,,,
,156452618634,0,C64XP_0,"LD_ready: tsk: 0x855260, func: 0x248030, pri: 1",Task_LD_ready,Unknown,,,840,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5629057224,8737376,2392112,1,0,,,,,
,156452621839,0,C64XP_0,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x855260, newfunc: 0x248030",CtxChg,TSK,tsk0_func(),,841,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,5629059472,8865536,2764320,8737376,2392112,,,,,
6,156452622739,0,C64XP_0,Stop: tsk0_loop,Stop,tsk0_loop,tsk0_loop,,57,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,5629060098,8961455,28,,,,,,,
,156452624342,0,C64XP_0,"LD_block: tsk: 0x855260, func: 0x248030",Task_LD_block,Unknown,,,842,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5629061225,8737376,2392112,,,,,,,
,156452624856,0,C64XP_0,"LM_sleep: tsk: 0x855260, func: 0x248030, timeout: 10",Task_LM_sleep,Unknown,,,843,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5629061585,8737376,2392112,10,0,,,,,
,156452625705,0,C64XP_0,"LM_switch: oldtsk: 0x855260, oldfunc: 0x248030, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,844,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,5629062174,8737376,2392112,8865536,2764320,,,,,
,156454831871,0,C64XP_4,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,569,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,65214557624,8865184,0,1,0,,,,,
,156454832419,0,C64XP_4,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,570,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,65214558013,8865608,2411284,1,0,,,,,
6,156456604348,0,C64XP_4,"StopInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Stop,FUNC,matmult().854950,matmult(),213,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,65215798358,8962098,8735056,2403204,0,,,,,
6,156456604734,0,C64XP_4,"VALUE=50 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,50,214,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,65215798633,50,0,0,8962031,,,,,
6,156456644351,0,C64XP_4,Stop: Math Oprns:,Stop,Math Oprns,Math Oprns,,215,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,65215826365,8962009,,,,,,,,
,156456652725,0,C64XP_4,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,571,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,65215832222,8737432,0,4294967295,0,,,,,
,156456653222,0,C64XP_4,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,572,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,65215832570,8735056,2392932,,,,,,,
,156456654148,0,C64XP_4,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,573,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,65215833223,8735056,2392932,8865608,2411284,,,,,
,156456656076,0,C64XP_4,"LM_pend: event: 0x8745a0, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,574,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,65215834572,8865184,0,0,7,4294967295,0,0,0,
,156456656634,0,C64XP_4,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,575,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,65215834959,8865608,2411284,,,,,,,
,156456657594,0,C64XP_4,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,576,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,65215835630,8865608,2411284,8865536,2764320,,,,,
,156456660268,0,C64XP_5,"LM_post: sem: 0x855298, count: 0",Semaphore_LM_post,Unknown,,,900,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,2863279984,8737432,0,,,,,,,
,156456660859,0,C64XP_5,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,901,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,2863280394,8735056,2392932,1,0,,,,,
,156456661031,0,C64XP_1,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,568,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,109316530701,8865184,0,1,0,,,,,
,156456661605,0,C64XP_1,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,569,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,109316531103,8865608,2411284,1,0,,,,,
,156456662814,0,C64XP_1,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,570,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,109316531945,8865536,2764320,8865608,2411284,,,,,
,156456664065,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,902,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,2863282638,8865536,2764320,8735056,2392932,,,,,
,156456664708,0,C64XP_1,"LM_pend: event: 0x8745a0, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,571,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,109316533271,8865184,0,0,7,4294967295,0,0,0,
6,156456665034,0,C64XP_5,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,211,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,2863283316,8962009,,,,,,,,
,156456665256,0,C64XP_1,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,572,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,109316533658,8865608,2411284,,,,,,,
6,156456665471,0,C64XP_5,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),212,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,2863283623,8962098,8735056,2403204,0,,,,,
,156456666216,0,C64XP_1,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,573,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,109316534329,8865608,2411284,8865536,2764320,,,,,
6,156460976394,0,C64XP_5,"StopInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Stop,FUNC,matmult().854950,matmult(),213,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,2866301270,8962098,8735056,2403204,0,,,,,
6,156460976788,0,C64XP_5,"VALUE=50 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,50,214,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,2866301545,50,0,0,8962031,,,,,
6,156461016379,0,C64XP_5,Stop: Math Oprns:,Stop,Math Oprns,Math Oprns,,215,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,2866329259,8962009,,,,,,,,
,156461024711,0,C64XP_5,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,903,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,2866335090,8737432,0,4294967295,0,,,,,
,156461025208,0,C64XP_5,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,904,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,2866335438,8735056,2392932,,,,,,,
,156461026134,0,C64XP_5,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,905,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,2866336087,8735056,2392932,8865536,2764320,,,,,
,156462410522,0,C64XP_0,"LM_post: sem: 0x855ae0, count: 0",Semaphore_LM_post,Unknown,,,845,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,5635911548,8739552,0,,,,,,,
,156462411105,0,C64XP_0,"LD_ready: tsk: 0x8746b8, func: 0x29bd80, pri: 2",Task_LD_ready,Unknown,,,846,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5635911958,8865464,2735488,2,0,,,,,
,156462411774,0,C64XP_0,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,847,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,5635912422,8865184,0,1,0,,,,,
,156462412305,0,C64XP_0,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,848,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5635912797,8865608,2411284,1,0,,,,,
,156462412956,0,C64XP_0,"LD_ready: tsk: 0x855260, func: 0x248030, pri: 1",Task_LD_ready,Unknown,,,849,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5635913255,8737376,2392112,1,0,,,,,
,156462414122,0,C64XP_0,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x8746b8, newfunc: 0x29bd80",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,850,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,5635914066,8865536,2764320,8865464,2735488,,,,,
,156462415579,0,C64XP_0,"LM_setPri: tsk: 0x8746b8, func: 0x29bd80, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,851,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5635915088,8865464,2735488,2,9,,,,,
,156462550494,0,C64XP_0,"LM_setPri: tsk: 0x8746b8, func: 0x29bd80, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,852,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5636009527,8865464,2735488,9,2,,,,,
,156462551771,0,C64XP_0,"LM_setPri: tsk: 0x8746b8, func: 0x29bd80, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,853,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5636010421,8865464,2735488,2,9,,,,,
,156462553485,0,C64XP_0,"LM_setPri: tsk: 0x8746b8, func: 0x29bd80, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,854,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5636011625,8865464,2735488,9,2,,,,,
,156462554394,0,C64XP_0,"LM_pend: sem: 0x855ae0, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,855,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,5636012261,8739552,0,4294967295,0,,,,,
,156462554925,0,C64XP_0,"LD_block: tsk: 0x8746b8, func: 0x29bd80",Task_LD_block,Unknown,,,856,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5636012633,8865464,2735488,,,,,,,
,156462555816,0,C64XP_0,"LM_switch: oldtsk: 0x8746b8, oldfunc: 0x29bd80, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,857,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,5636013256,8865464,2735488,8865608,2411284,,,,,
,156462557702,0,C64XP_0,"LM_pend: event: 0x8745a0, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,858,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,5636014575,8865184,0,0,7,4294967295,0,0,0,
,156462558294,0,C64XP_0,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,859,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5636014990,8865608,2411284,,,,,,,
,156462559254,0,C64XP_0,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x855260, newfunc: 0x248030",CtxChg,TSK,tsk0_func(),,860,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,5636015660,8865608,2411284,8737376,2392112,,,,,
6,156462560231,0,C64XP_0,Start: tsk0_loop,Start,tsk0_loop,tsk0_loop,,58,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,5636016347,8961455,28,,,,,,,
,156462568999,0,C64XP_0,"LM_pend: sem: 0x858070, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,861,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,5636022480,8749168,0,4294967295,0,,,,,
,156462569514,0,C64XP_0,"LD_block: tsk: 0x855260, func: 0x248030",Task_LD_block,Unknown,,,862,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,5636022844,8737376,2392112,,,,,,,
,156462570439,0,C64XP_0,"LM_switch: oldtsk: 0x855260, oldfunc: 0x248030, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,863,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,5636023493,8737376,2392112,8865536,2764320,,,,,
,156467030959,0,C64XP_5,"LM_post: event: 0x8745a0, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,906,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,2870539464,8865184,0,1,0,,,,,
,156467031534,0,C64XP_5,"LD_ready: tsk: 0x874748, func: 0x24cb14, pri: 1",Task_LD_ready,Unknown,,,907,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,2870539866,8865608,2411284,1,0,,,,,
,156467032734,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x874748, newfunc: 0x24cb14",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,908,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,2870540708,8865536,2764320,8865608,2411284,,,,,
,156467034628,0,C64XP_5,"LM_pend: event: 0x8745a0, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,909,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,2870542034,8865184,0,0,7,4294967295,0,0,0,
,156467035176,0,C64XP_5,"LD_block: tsk: 0x874748, func: 0x24cb14",Task_LD_block,Unknown,,,910,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,2870542421,8865608,2411284,,,,,,,
,156467036136,0,C64XP_5,"LM_switch: oldtsk: 0x874748, oldfunc: 0x24cb14, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,911,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,2870543092,8865608,2411284,8865536,2764320,,,,,
,156470114959,0,C64XP_1,"LM_post: sem: 0x855298, count: 0",Semaphore_LM_post,Unknown,,,574,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,109325948447,8737432,0,,,,,,,
,156470115542,0,C64XP_1,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,575,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,109325948855,8735056,2392932,1,0,,,,,
,156470118756,0,C64XP_1,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,576,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,109325951109,8865536,2764320,8735056,2392932,,,,,
6,156470119725,0,C64XP_1,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,253,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,109325951787,8962009,,,,,,,,
6,156470120162,0,C64XP_1,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),254,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,109325952094,8962098,8735056,2403204,0,,,,,
6,156475439574,0,C64XP_1,"StopInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Stop,FUNC,matmult().854950,matmult(),255,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,109329675679,8962098,8735056,2403204,0,,,,,
6,156475439968,0,C64XP_1,"VALUE=1000 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,1000,256,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,109329675954,1000,0,0,8962031,,,,,
6,156475789648,0,C64XP_1,Stop: Math Oprns:,Stop,Math Oprns,Math Oprns,,257,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,109329920733,8962009,,,,,,,,
,156475798211,0,C64XP_1,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,577,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,109329926725,8737432,0,4294967295,0,,,,,
,156475798708,0,C64XP_1,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,578,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,109329927073,8735056,2392932,,,,,,,
,156475799634,0,C64XP_1,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,579,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,109329927722,8735056,2392932,8865536,2764320,,,,,
6,156475810485,0,C64XP_2,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,216,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,95323339695,8962009,,,,,,,,
6,156475810922,0,C64XP_2,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),217,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,95323340000,8962098,8735056,2403204,0,,,,,
6,156481131268,0,C64XP_2,"StopInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Stop,FUNC,matmult().854950,matmult(),218,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,95327064239,8962098,8735056,2403204,0,,,,,
6,156481131654,0,C64XP_2,"VALUE=1000 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,1000,219,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,95327064514,1000,0,0,8962031,,,,,
6,156481480177,0,C64XP_2,Stop: Math Oprns:,Stop,Math Oprns,Math Oprns,,220,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,95327308477,8962009,,,,,,,,
,156481488508,1,C64XP_2,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,569,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,95327314311,8737432,0,4294967295,0,,,,,
,156481489005,0,C64XP_2,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,570,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,95327314659,8735056,2392932,,,,,,,
,156481489931,0,C64XP_2,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,571,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,95327315308,8735056,2392932,8865536,2764320,,,,,
,156481496051,0,C64XP_3,"LM_post: sem: 0x855298, count: 0",Semaphore_LM_post,Unknown,,,579,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80295185344,8737432,0,,,,,,,
,156481496634,0,C64XP_3,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,580,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80295185752,8735056,2392932,1,0,,,,,
,156481499831,0,C64XP_3,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,581,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80295187994,8865536,2764320,8735056,2392932,,,,,
6,156481500825,0,C64XP_3,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,216,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80295188686,8962009,,,,,,,,
6,156481501254,0,C64XP_3,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),217,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80295188991,8962098,8735056,2403204,0,,,,,
6,156486821642,0,C64XP_3,"StopInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Stop,FUNC,matmult().854950,matmult(),218,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80298913258,8962098,8735056,2403204,0,,,,,
6,156486822028,0,C64XP_3,"VALUE=1000 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,1000,219,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,80298913533,1000,0,0,8962031,,,,,
6,156487170551,0,C64XP_3,Stop: Math Oprns:,Stop,Math Oprns,Math Oprns,,220,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80299157496,8962009,,,,,,,,
,156487178899,0,C64XP_3,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,582,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80299163340,8737432,0,4294967295,0,,,,,
,156487179397,0,C64XP_3,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,583,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80299163688,8735056,2392932,,,,,,,
,156487180322,0,C64XP_3,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,584,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80299164337,8735056,2392932,8865536,2764320,,,,,
,156487186519,0,C64XP_4,"LM_post: sem: 0x855298, count: 0",Semaphore_LM_post,Unknown,,,577,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,65237205882,8737432,0,,,,,,,
,156487187102,0,C64XP_4,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,578,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,65237206290,8735056,2392932,1,0,,,,,
,156487190308,0,C64XP_4,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,579,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,65237208532,8865536,2764320,8735056,2392932,,,,,
6,156487191277,0,C64XP_4,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,216,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,65237209210,8962009,,,,,,,,
