PC:uinteger:hex, cycle.CPU:uinteger, Inst exec count:uinteger
0x0000139a,0,0
0x0000139b,0,0
0x0000139c,0,0
0x0000139d,0,0
0x0000139e,0,0
0x0000139f,0,0
0x000013a0,0,0
0x000013a1,0,0
0x000013a2,0,0
0x000013a3,0,0
0x000013a4,0,0
0x000013a5,0,0
0x000013a6,0,0
0x000013a7,0,0
0x000013a8,0,0
0x000013a9,0,0
0x000013aa,0,0
0x000013ab,0,0
0x000013ac,0,0
0x000013ad,0,0
0x000013ae,0,0
0x000013af,0,0
0x000013b0,0,0
0x000013b1,0,0
0x000013b2,0,0
0x000013b3,0,0
0x000013b4,0,0
0x000013b5,0,0
0x000013b6,0,0
0x000013b7,0,0
0x000013b8,0,0
0x000013b9,0,0
0x000013ba,0,0
0x000013bb,0,0
0x000013bc,0,0
0x000013bd,0,0
0x000013be,0,0
0x000013bf,0,0
0x000013c0,0,0
0x000013c1,0,0
0x000013c2,0,0
0x000013c3,0,0
0x000013c4,0,0
0x000013c5,0,0
0x000013c6,1005,1005
0x000013c7,1005,1005
0x000013c8,1005,1005
0x000013c9,1005,1005
0x000013ca,1005,1005
0x000013cb,1005,1005
0x000013cc,1005,1005
0x000013cd,1005,1005
0x000013ce,1005,1005
0x000013cf,1005,1005
0x000013d0,0,0
0x000013d1,0,0
0x000013d2,0,0
0x000013d3,0,0
0x000013d4,0,0
0x000013d5,0,0
0x000013d6,0,0
0x000013d7,0,0
0x000013d8,0,0
0x000013d9,0,0
0x000013da,0,0
0x000013db,0,0
0x000013dc,0,0
0x000013dd,0,0
0x000013de,0,0
0x000013df,0,0
0x000013e0,0,0
0x000013e1,0,0
0x000013e2,0,0
0x000013e3,0,0
0x000013e4,0,0
0x000013e5,0,0
0x000013e6,0,0
0x000013e7,0,0
0x000013e8,0,0
0x000013e9,0,0
0x000013ea,0,0
0x000013eb,0,0
0x000013ec,0,0
0x000013ed,0,0
0x000013ee,0,0
0x000013ef,0,0
0x000013f0,0,0
0x000013f1,0,0
0x000013f2,0,0
0x000013f3,0,0
0x000013f4,0,0
0x000013f5,0,0
0x000013f6,0,0
0x000013f7,0,0
0x000013f8,0,0
0x000013f9,0,0
0x000013fa,0,0
0x000013fb,0,0
0x000013fc,0,0
0x000013fd,0,0
0x000013fe,0,0
0x000013ff,0,0
0x00001400,0,0
0x00001401,0,0
0x00001402,0,0
0x00001403,0,0
0x00001404,0,0
0x00001405,0,0
0x00001406,0,0
0x00001407,0,0
0x00001408,0,0
0x00001409,0,0
0x0000140a,0,0
0x0000140b,0,0
0x0000140c,0,0
0x0000140d,0,0
0x0000140e,0,0
0x0000140f,0,0
0x00001410,0,0
0x00001411,0,0
0x00001412,0,0
0x00001413,0,0
0x00001414,0,0
0x00001415,0,0
0x00001416,0,0
0x00001417,0,0
0x00001418,0,0
0x00001419,0,0
0x0000141a,0,0
0x0000141b,0,0
0x0000141c,0,0
0x0000141d,0,0
0x0000141e,0,0
0x0000141f,0,0
0x00001420,0,0
0x00001421,0,0
0x00001422,1005,1005
0x00001423,1005,1005
0x00001424,1005,1005
0x00001425,1005,1005
0x00001426,1005,1005
0x00001427,1005,1005
0x00001428,1005,1005
0x00001429,1005,1005
0x0000142a,1005,1005
0x0000142b,1005,1005
0x0000142c,1005,1005
0x0000142d,0,0
0x0000142e,0,0
0x0000142f,1005,1005
0x00001430,1005,1005
0x00001431,1005,1005
0x00001432,1005,1005
0x00001433,0,0
0x00001434,1005,1005
0x00001435,1005,1005
0x00001436,1005,1005
0x00001437,0,0
0x00001438,1005,1005
0x00001439,0,0
0x0000143a,0,0
0x0000143b,1005,1005
0x0000143c,1005,1005
0x0000143d,1005,1005
0x0000143e,1005,1005
0x0000143f,1005,1005
0x00001440,1005,1005
0x00001441,1005,1005
0x00001442,1005,1005
0x00001443,0,0
0x00001444,1005,1005
0x00001445,1005,1005
0x00001446,1005,1005
0x00001447,1005,1005
0x00001448,1005,1005
0x00001449,1005,1005
0x0000144a,1005,1005
0x0000144b,0,0
0x0000144c,1005,1005
0x0000144d,1005,1005
0x0000144e,1005,1005
0x0000144f,1005,1005
0x00001450,1005,1005
0x00001451,1005,1005
0x00001452,1005,1005
0x00001453,1005,1005
0x00001454,1005,1005
0x00001455,1005,1005
0x00001456,1005,1005
0x00001457,1005,1005
0x00001458,1005,1005
0x00001459,1005,1005
0x0000145a,1005,1005
0x0000145b,1005,1005
0x0000145c,1005,1005
0x0000145d,1005,1005
0x0000145e,1006,1006
0x0000145f,1006,1006
0x00001460,1006,1006
0x00001461,1006,1006
0x00001462,1006,1006
0x00001463,1006,1006
0x00001464,1006,1006
0x00001465,1006,1006
0x00001466,0,0
0x00001467,0,0
0x00001468,0,0
0x00001469,0,0
0x0000146a,0,0
0x0000146b,0,0
0x0000146c,0,0
0x0000146d,0,0
0x0000146e,0,0
0x0000146f,0,0
0x00001470,0,0
0x00001471,0,0
0x00001472,0,0
0x00001473,1006,1006
0x00001474,1006,1006
0x00001475,1006,1006
0x00001476,1006,1006
0x00001477,1006,1006
0x00001478,1006,1006
0x00001479,0,0
0x0000147a,0,0
0x0000147b,0,0
0x0000147c,0,0
0x0000147d,1006,1006
0x0000147e,1006,1006
0x0000147f,1006,1006
0x00001480,1006,1006
0x00001481,1006,1006
0x00001482,1006,1006
0x00001483,1006,1006
0x00001484,1006,1006
0x00001485,1006,1006
0x00001486,1006,1006
0x00001487,1006,1006
0x00001488,1006,1006
0x00001489,1006,1006
0x0000148a,1006,1006
0x0000148b,1006,1006
0x0000148c,1006,1006
0x0000148d,1006,1006
0x0000148e,0,0
0x0000148f,0,0
0x00001490,1006,1006
0x00001491,1006,1006
0x00001492,1006,1006
0x00001493,1006,1006
0x00001494,0,0
0x00001495,1006,1006
0x00001496,1006,1006
0x00001497,1006,1006
0x00001498,0,0
0x00001499,1006,1006
0x0000149a,0,0
0x0000149b,0,0
0x0000149c,1006,1006
0x0000149d,1006,1006
0x0000149e,1006,1006
0x0000149f,1006,1006
0x000014a0,1006,1006
0x000014a1,1006,1006
0x000014a2,1006,1006
0x000014a3,1006,1006
0x000014a4,0,0
0x000014a5,1006,1006
0x000014a6,1006,1006
0x000014a7,1006,1006
0x000014a8,1006,1006
0x000014a9,1006,1006
0x000014aa,1006,1006
0x000014ab,1006,1006
0x000014ac,0,0
0x000014ad,1006,1006
0x000014ae,1006,1006
0x000014af,1006,1006
0x000014b0,1006,1006
0x000014b1,1006,1006
0x000014b2,1005,1005
0x000014b3,1005,1005
0x000014b4,1005,1005
0x000014b5,1005,1005
0x000014b6,1005,1005
0x000014b7,1005,1005
0x000014b8,1005,1005
0x000014b9,1005,1005
0x000014ba,0,0
0x000014bb,0,0
0x000014bc,0,0
0x000014bd,0,0
0x000014be,0,0
0x000014bf,0,0
0x000014c0,0,0
0x000014c1,0,0
0x000014c2,0,0
0x000014c3,0,0
0x000014c4,0,0
0x000014c5,0,0
0x000014c6,0,0
0x000014c7,0,0
0x000014c8,0,0
0x000014c9,0,0
0x000014ca,0,0
0x000014cb,0,0
0x000014cc,0,0
0x000014cd,0,0
0x000014ce,0,0
0x000014cf,0,0
0x000014d0,0,0
0x000014d1,0,0
0x000014d2,0,0
0x000014d3,0,0
0x000014d4,0,0
0x000014d5,0,0
0x000014d6,0,0
0x000014d7,0,0
0x000014d8,0,0
0x000014d9,0,0
0x000014da,0,0
0x000014db,0,0
0x000014dc,0,0
0x000014dd,0,0
0x000014de,0,0
0x000014df,0,0
0x000014e0,0,0
0x000014e1,0,0
0x000014e2,0,0
0x000014e3,0,0
0x000014e4,0,0
0x000014e5,0,0
0x000014e6,0,0
0x000014e7,0,0
0x000014e8,0,0
0x000014e9,0,0
0x000014ea,0,0
0x000014eb,0,0
0x000014ec,0,0
0x000014ed,0,0
0x000014ee,0,0
0x000014ef,0,0
0x000014f0,0,0
0x000014f1,0,0
0x000014f2,0,0
0x000014f3,0,0
0x000014f4,0,0
0x000014f5,0,0
0x000014f6,0,0
0x000014f7,0,0
0x000014f8,0,0
0x000014f9,0,0
0x000014fa,0,0
0x000014fb,0,0
0x000014fc,0,0
0x000014fd,0,0
0x000014fe,0,0
0x000014ff,0,0
0x00001500,0,0
0x00001501,0,0
0x00001502,0,0
0x00001503,0,0
0x00001504,0,0
0x00001505,0,0
0x00001506,0,0
0x00001507,0,0
0x00001508,0,0
0x00001509,0,0
0x0000150a,0,0
0x0000150b,0,0
0x0000150c,0,0
0x0000150d,0,0
0x0000150e,0,0
0x0000150f,0,0
0x00001510,0,0
0x00001511,0,0
0x00001512,0,0
0x00001513,0,0
0x00001514,0,0
0x00001515,0,0
0x00001516,0,0
0x00001517,0,0
0x00001518,0,0
0x00001519,0,0
0x0000151a,0,0
0x0000151b,0,0
0x0000151c,0,0
0x0000151d,0,0
0x0000151e,0,0
0x0000151f,0,0
0x00001520,0,0
0x00001521,0,0
0x00001522,0,0
0x00001523,0,0
0x00001524,0,0
0x00001525,0,0
0x00001526,0,0
0x00001527,0,0
0x00001528,0,0
0x00001529,0,0
0x0000152a,0,0
0x0000152b,0,0
0x0000152c,0,0
0x0000152d,0,0
0x0000152e,0,0
0x0000152f,0,0
0x00001530,0,0
0x00001531,0,0
0x00001532,0,0
0x00001533,0,0
0x00001534,0,0
0x00001535,0,0
0x00001536,0,0
0x00001537,0,0
0x00001538,0,0
0x00001539,1005,1005
0x0000153a,1005,1005
0x0000153b,1005,1005
0x0000153c,1005,1005
0x0000153d,1005,1005
0x0000153e,1005,1005
0x0000153f,1005,1005
0x00001540,1005,1005
0x00001541,1005,1005
0x00001542,1005,1005
0x00001543,1005,1005
0x00001544,1005,1005
0x00001545,1005,1005
0x00001546,1005,1005
0x00001547,1005,1005
0x00001548,1005,1005
0x00001549,1005,1005
0x0000154a,1005,1005
0x0000154b,1005,1005
0x0000154c,1005,1005
0x0000154d,1005,1005
0x0000154e,1005,1005
0x0000154f,1006,1006
0x00001550,1006,1006
0x00001551,1006,1006
0x00001552,1006,1006
0x00001553,1006,1006
0x00001554,1006,1006
0x00001555,1006,1006
0x00001556,1006,1006
0x00001557,1006,1006
0x00001558,1006,1006
0x00001559,1006,1006
0x0000155a,1006,1006
0x0000155b,1006,1006
0x0000155c,1006,1006
0x0000155d,1006,1006
0x0000155e,1006,1006
0x0000155f,1006,1006
0x00001560,1006,1006
0x00001561,1006,1006
0x00001562,1006,1006
0x00001563,1006,1006
0x00001564,1006,1006
0x00001565,1006,1006
0x00001566,1006,1006
0x00001567,1006,1006
0x00001568,1006,1006
0x00001569,1006,1006
0x0000156a,1006,1006
0x0000156b,1006,1006
0x0000156c,1006,1006
0x0000156d,1006,1006
0x0000156e,1006,1006
0x0000156f,1006,1006
0x00001570,1006,1006
0x00001571,1006,1006
0x00001572,1006,1006
0x00001573,1006,1006
0x00001574,1006,1006
0x00001575,1006,1006
0x00001576,1006,1006
0x00001577,0,0
0x00001578,0,0
0x00001579,1006,1006
0x0000157a,1006,1006
0x0000157b,0,0
0x0000157c,1006,1006
0x0000157d,1006,1006
0x0000157e,1006,1006
0x0000157f,1006,1006
0x00001580,1006,1006
0x00001581,1006,1006
0x00001582,1006,1006
0x00001583,1006,1006
0x00001584,1006,1006
0x00001585,1006,1006
0x00001586,1006,1006
0x00001587,1006,1006
0x00001588,1006,1006
0x00001589,1006,1006
0x0000158a,1006,1006
0x0000158b,1006,1006
0x0000158c,1006,1006
0x0000158d,1006,1006
0x0000158e,1006,1006
0x0000158f,1006,1006
0x00001590,1006,1006
0x00001591,1006,1006
0x00001592,1006,1006
0x00001593,1006,1006
0x00001594,1006,1006
0x00001595,1006,1006
0x00001596,1006,1006
0x00001597,0,0
0x00001598,0,0
0x00001599,0,0
0x0000159a,0,0
0x0000159b,0,0
0x0000159c,0,0
0x0000159d,0,0
0x0000159e,0,0
0x0000159f,0,0
0x000015a0,0,0
0x000015a1,0,0
0x000015a2,1006,1006
0x000015a3,1006,1006
0x000015a4,1006,1006
0x000015a5,1006,1006
0x000015a6,1006,1006
0x000015a7,1006,1006
0x000015a8,1006,1006
0x000015a9,1006,1006
0x000015aa,1006,1006
0x000015ab,1006,1006
0x000015ac,1006,1006
0x000015ad,1006,1006
0x000015ae,1006,1006
0x000015af,1006,1006
0x000015b0,1006,1006
0x000015b1,1006,1006
0x000015b2,1006,1006
0x000015b3,1006,1006
0x000015b4,1006,1006
0x000015b5,0,0
0x000015b6,0,0
0x000015b7,0,0
0x000015b8,0,0
0x000015b9,0,0
0x000015ba,0,0
0x000015bb,0,0
0x000015bc,0,0
0x000015bd,0,0
0x000015be,0,0
0x000015bf,0,0
0x000015c0,0,0
0x000015c1,1006,1006
0x000015c2,1006,1006
0x000015c3,1006,1006
0x000015c4,1006,1006
0x000015c5,1006,1006
0x000015c6,1006,1006
0x000015c7,1006,1006
0x000015c8,1006,1006
0x000015c9,1006,1006
0x000015ca,1006,1006
0x000015cb,1006,1006
0x000015cc,1006,1006
0x000015cd,1006,1006
0x000015ce,1006,1006
0x000015cf,1006,1006
0x000015d0,1006,1006
0x000015d1,1006,1006
0x000015d2,0,0
0x000015d3,0,0
0x000015d4,0,0
0x000015d5,0,0
0x000015d6,0,0
0x000015d7,0,0
0x000015d8,0,0
0x000015d9,0,0
0x000015da,0,0
0x000015db,0,0
0x000015dc,0,0
0x000015dd,0,0
0x000015de,0,0
0x000015df,1006,1006
0x000015e0,1006,1006
0x000015e1,0,0
0x000015e2,0,0
0x000015e3,0,0
0x000015e4,0,0
0x000015e5,0,0
0x000015e6,0,0
0x000015e7,0,0
0x000015e8,0,0
0x000015e9,0,0
0x000015ea,0,0
0x000015eb,0,0
0x000015ec,0,0
0x000015ed,0,0
0x000015ee,0,0
0x000015ef,1006,1006
0x000015f0,1006,1006
0x000015f1,1006,1006
0x000015f2,1006,1006
0x000015f3,1006,1006
0x000015f4,1006,1006
0x000015f5,1006,1006
0x000015f6,1006,1006
0x000015f7,1006,1006
0x000015f8,1006,1006
0x000015f9,1,1
0x000015fa,1,1
0x000015fb,1,1
0x000015fc,1,1
0x000015fd,1,1
0x000015fe,1,1
0x000015ff,1,1
0x00001600,1,1
0x00001601,1,1
0x00001602,1,1
0x00001603,1,1
0x00001604,1,1
0x00001605,1,1
0x00001606,1,1
0x00001607,1,1
0x00001608,1,1
0x00001609,1,1
0x0000160a,1,1
0x0000160b,1,1
0x0000160c,1,1
0x0000160d,1,1
0x0000160e,1,1
0x0000160f,1005,1005
0x00001610,1005,1005
0x00001611,1005,1005
0x00001612,1005,1005
0x00001613,1005,1005
0x00001614,1005,1005
0x00001615,1005,1005
0x00001616,1005,1005
0x00001617,1005,1005
0x00001618,1005,1005
0x00001619,1005,1005
0x0000161a,1005,1005
0x0000161b,1005,1005
0x0000161c,1005,1005
0x0000161d,1005,1005
0x0000161e,1005,1005
0x0000161f,1005,1005
0x00001620,1005,1005
0x00001621,1005,1005
0x00001622,1005,1005
0x00001623,1005,1005
0x00001624,1005,1005
0x00001625,1005,1005
0x00001626,1005,1005
0x00001627,1005,1005
0x00001628,1005,1005
0x00001629,1005,1005
0x0000162a,1005,1005
0x0000162b,1005,1005
0x0000162c,1005,1005
0x0000162d,1005,1005
0x0000162e,1005,1005
0x0000162f,1005,1005
0x00001630,1005,1005
0x00001631,1005,1005
0x00001632,1005,1005
0x00001633,1005,1005
0x00001634,1005,1005
0x00001635,1005,1005
0x00001636,1005,1005
0x00001637,1005,1005
0x00001638,1005,1005
0x00001639,1005,1005
0x0000163a,1005,1005
0x0000163b,1005,1005
0x0000163c,1005,1005
0x0000163d,1005,1005
0x0000163e,1005,1005
0x0000163f,1005,1005
0x00001640,1005,1005
0x00001641,1005,1005
0x00001642,1005,1005
0x00001643,1005,1005
0x00001644,1005,1005
0x00001645,1005,1005
0x00001646,1005,1005
0x00001647,1005,1005
0x00001648,1005,1005
0x00001649,1005,1005
0x0000164a,1005,1005
0x0000164b,1005,1005
0x0000164c,1005,1005
0x0000164d,1005,1005
0x0000164e,1005,1005
0x0000164f,1005,1005
0x00001650,1005,1005
0x00001651,1005,1005
0x00001652,1005,1005
0x00001653,1005,1005
0x00001654,1005,1005
0x00001655,1005,1005
0x00001656,1005,1005
0x00001657,1005,1005
0x00001658,1005,1005
0x00001659,1005,1005
0x0000165a,1005,1005
0x0000165b,1005,1005
0x0000165c,1005,1005
0x0000165d,1005,1005
0x0000165e,1005,1005
0x0000165f,1005,1005
0x00001660,1005,1005
0x00001661,1005,1005
0x00001662,1005,1005
0x00001663,1005,1005
0x00001664,1005,1005
0x00001665,1005,1005
0x00001666,1005,1005
0x00001667,1005,1005
0x00001668,1005,1005
0x00001669,1005,1005
0x0000166a,1005,1005
0x0000166b,1005,1005
0x0000166c,1005,1005
0x0000166d,1005,1005
0x0000166e,1005,1005
0x0000166f,1005,1005
0x00001670,1005,1005
0x00001671,1005,1005
0x00001672,1005,1005
0x00001673,1005,1005
0x00001674,1005,1005
0x00001675,1005,1005
0x00001676,1005,1005
0x00001677,1005,1005
0x00001678,1005,1005
0x00001679,1005,1005
0x0000167a,1005,1005
0x0000167b,1005,1005
0x0000167c,1005,1005
0x0000167d,1005,1005
0x0000167e,1005,1005
0x0000167f,1005,1005
0x00001680,1005,1005
0x00001681,1005,1005
0x00001682,1005,1005
0x00001683,1005,1005
0x00001684,1005,1005
0x00001685,1005,1005
0x00001686,1005,1005
0x00001687,1005,1005
0x00001688,1005,1005
0x00001689,1005,1005
0x0000168a,1005,1005
0x0000168b,1005,1005
0x0000168c,1005,1005
0x0000168d,1005,1005
0x0000168e,1005,1005
0x0000168f,1005,1005
0x00001690,1005,1005
0x00001691,1005,1005
0x00001692,1005,1005
0x00001693,1005,1005
0x00001694,1005,1005
0x00001695,1005,1005
0x00001696,0,0
0x00001697,1005,1005
0x00001698,0,0
0x00001699,0,0
0x0000169a,0,0
0x0000169b,0,0
0x0000169c,0,0
0x0000169d,0,0
0x0000169e,0,0
0x0000169f,0,0
0x000016a0,0,0
0x000016a1,0,0
0x000016a2,0,0
0x000016a3,0,0
0x000016a4,0,0
0x000016a5,0,0
0x000016a6,0,0
0x000016a7,0,0
0x000016a8,0,0
0x000016a9,0,0
0x000016aa,0,0
0x000016ab,0,0
0x000016ac,0,0
0x000016ad,0,0
0x000016ae,0,0
0x000016af,0,0
0x000016b0,0,0
0x000016b1,0,0
0x000016b2,0,0
0x000016b3,0,0
0x000016b4,0,0
0x000016b5,0,0
0x000016b6,0,0
0x000016b7,0,0
0x000016b8,0,0
0x000016b9,0,0
0x000016ba,0,0
0x000016bb,0,0
0x000016bc,0,0
0x000016bd,0,0
0x000016be,0,0
0x000016bf,0,0
0x000016c0,0,0
0x000016c1,0,0
0x000016c2,0,0
0x000016c3,0,0
0x000016c4,0,0
0x000016c5,0,0
0x000016c6,0,0
0x000016c7,0,0
0x000016c8,0,0
0x000016c9,0,0
0x000016ca,0,0
0x000016cb,0,0
0x000016cc,0,0
0x000016cd,0,0
0x000016ce,0,0
0x000016cf,0,0
0x000016d0,0,0
0x000016d1,0,0
0x000016d2,0,0
0x000016d3,0,0
0x000016d4,0,0
0x000016d5,0,0
0x000016d6,0,0
0x000016d7,0,0
0x000016d8,0,0
0x000016d9,0,0
0x000016da,0,0
0x000016db,0,0
0x000016dc,0,0
0x000016dd,0,0
0x000016de,0,0
0x000016df,0,0
0x000016e0,0,0
0x000016e1,1005,1005
0x000016e2,1005,1005
0x000016e3,1005,1005
0x000016e4,1005,1005
0x000016e5,1005,1005
0x000016e6,1005,1005
0x000016e7,1005,1005
0x000016e8,1005,1005
0x000016e9,1005,1005
0x000016ea,1,1
0x000016eb,1,1
0x000016ec,1,1
0x000016ed,1,1
0x000016ee,1,1
0x000016ef,1,1
0x000016f0,1,1
0x000016f1,1,1
0x000016f2,1,1
0x000016f3,1,1
0x000016f4,1,1
0x000016f5,1,1
0x000016f6,1006,1006
0x000016f7,1006,1006
0x000016f8,1006,1006
0x000016f9,1006,1006
0x000016fa,1006,1006
0x000016fb,1006,1006
0x000016fc,1006,1006
0x000016fd,1006,1006
0x000016fe,1006,1006
0x000016ff,1006,1006
0x00001700,1006,1006
0x00001701,1006,1006
0x00001702,1005,1005
0x00001703,1005,1005
0x00001704,1005,1005
0x00001705,1005,1005
0x00001706,1005,1005
0x00001707,1005,1005
0x00001708,1005,1005
0x00001709,1005,1005
0x0000170a,1005,1005
0x0000170b,1005,1005
0x0000170c,1005,1005
0x0000170d,1005,1005
0x0000170e,1005,1005
0x0000170f,1005,1005
0x00001710,1005,1005
0x00001711,1005,1005
0x00001712,1005,1005
0x00001713,1005,1005
0x00001714,1005,1005
0x00001715,1005,1005
0x00001716,1005,1005
0x00001717,1005,1005
0x00001718,1005,1005
0x00001719,1005,1005
0x0000171a,1005,1005
0x0000171b,1005,1005
0x0000171c,1005,1005
0x0000171d,1005,1005
0x0000171e,1005,1005
0x0000171f,1005,1005
0x00001720,1005,1005
0x00001721,1005,1005
0x00001722,1005,1005
0x00001723,1005,1005
0x00001724,1005,1005
0x00001725,1005,1005
0x00001726,1005,1005
0x00001727,1005,1005
0x00001728,1005,1005
0x00001729,1005,1005
0x0000172a,1005,1005
0x0000172b,0,0
0x0000172c,0,0
0x0000172d,0,0
0x0000172e,0,0
0x0000172f,0,0
0x00001730,0,0
0x00001731,0,0
0x00001732,0,0
0x00001733,0,0
0x00001734,0,0
0x00001735,0,0
0x00001736,0,0
0x00001737,0,0
0x00001738,0,0
0x00001739,0,0
0x0000173a,0,0
0x0000173b,0,0
0x0000173c,0,0
0x0000173d,0,0
0x0000173e,0,0
0x0000173f,0,0
0x00001740,0,0
0x00001741,0,0
0x00001742,0,0
0x00001743,0,0
0x00001744,0,0
0x00001745,0,0
0x00001746,0,0
0x00001747,0,0
0x00001748,0,0
0x00001749,1005,1005
0x0000174a,1005,1005
0x0000174b,1005,1005
0x0000174c,1005,1005
0x0000174d,1005,1005
0x0000174e,1005,1005
0x0000174f,1005,1005
0x00001750,1005,1005
0x00001751,1005,1005
0x00001752,1005,1005
0x00001753,1005,1005
0x00001754,1005,1005
0x00001755,1005,1005
0x00001756,1005,1005
0x00001757,1005,1005
0x00001758,1005,1005
0x00001759,1005,1005
0x0000175a,1005,1005
0x0000175b,1005,1005
0x0000175c,1005,1005
0x0000175d,1005,1005
0x0000175e,1005,1005
0x0000175f,1005,1005
0x00001760,1005,1005
0x00001761,1,1
0x00001762,1,1
0x00001763,1,1
0x00001764,1,1
0x00001765,1,1
0x00001766,1,1
0x00001767,1,1
0x00001768,1,1
0x00001769,1,1
0x0000176a,1,1
0x0000176b,1,1
0x0000176c,1,1
0x0000176d,1,1
0x0000176e,0,0
0x0000176f,0,0
0x00001770,0,0
0x00001771,0,0
0x00001772,0,0
0x00001773,0,0
0x00001774,0,0
0x00001775,0,0
0x00001776,0,0
0x00001777,0,0
0x00001778,0,0
0x00001779,0,0
0x0000177a,0,0
0x0000177b,0,0
0x0000177c,0,0
0x0000177d,0,0
0x0000177e,0,0
0x0000177f,0,0
0x00001780,0,0
0x00001781,0,0
0x00001782,0,0
0x00001783,0,0
0x00001784,0,0
0x00001785,0,0
0x00001786,0,0
0x00001787,0,0
0x00001788,0,0
0x00001789,0,0
0x0000178a,0,0
0x0000178b,0,0
0x0000178c,0,0
0x0000178d,0,0
0x0000178e,0,0
0x0000178f,0,0
0x00001790,0,0
0x00001791,0,0
0x00001792,0,0
0x00001793,0,0
0x00001794,0,0
0x00001795,0,0
0x00001796,0,0
0x00001797,0,0
0x00001798,0,0
0x00001799,0,0
0x0000179a,0,0
0x0000179b,0,0
0x0000179c,0,0
0x0000179d,0,0
0x0000179e,0,0
0x0000179f,0,0
0x000017a0,0,0
0x000017a1,0,0
0x000017a2,0,0
0x000017a3,0,0
0x000017a4,0,0
0x000017a5,0,0
0x000017a6,0,0
0x000017a7,0,0
0x000017a8,0,0
0x000017a9,0,0
0x000017aa,0,0
0x000017ab,0,0
0x000017ac,0,0
0x000017ad,0,0
0x000017ae,0,0
0x000017af,0,0
0x000017b0,0,0
0x000017b1,0,0
0x000017b2,0,0
0x000017b3,0,0
0x000017b4,0,0
0x000017b5,0,0
0x000017b6,0,0
0x000017b7,0,0
0x000017b8,0,0
0x000017b9,0,0
0x000017ba,0,0
0x000017bb,0,0
0x000017bc,0,0
0x000017bd,0,0
0x000017be,0,0
0x000017bf,0,0
0x000017c0,0,0
0x000017c1,0,0
0x000017c2,0,0
0x000017c3,0,0
0x000017c4,0,0
0x000017c5,0,0
0x000017c6,0,0
0x000017c7,0,0
0x000017c8,0,0
0x000017c9,0,0
0x000017ca,0,0
0x000017cb,1,1
0x000017cc,1,1
0x000017cd,1,1
0x000017ce,0,0
0x000017cf,0,0
0x000017d0,1,1
0x000017d1,1,1
0x000017d2,0,0
0x000017d3,0,0
0x000017d4,0,0
0x000017d5,0,0
0x000017d6,0,0
0x000017d7,0,0
0x000017d8,0,0
0x000017d9,0,0
0x000017da,0,0
0x000017db,0,0
0x000017dc,0,0
0x000017dd,0,0
0x000017de,0,0
0x000017df,0,0
0x000017e0,0,0
0x000017e1,0,0
0x000017e2,0,0
0x000017e3,0,0
0x000017e4,0,0
0x000017e5,0,0
0x000017e6,0,0
0x000017e7,0,0
0x000017e8,0,0
0x000017e9,0,0
0x000017ea,0,0
0x000017eb,0,0
0x000017ec,0,0
0x000017ed,0,0
0x000017ee,0,0
0x000017ef,0,0
0x000017f0,0,0
0x000017f1,0,0
0x000017f2,0,0
0x000017f3,0,0
0x000017f4,0,0
0x000017f5,0,0
0x000017f6,0,0
0x000017f7,0,0
0x000017f8,0,0
0x000017f9,0,0
0x000017fa,0,0
0x000017fb,0,0
0x000017fc,0,0
0x000017fd,0,0
0x000017fe,2,2
0x000017ff,2,2
0x00001800,2,2
0x00001801,2,2
0x00001802,2,2
0x00001803,2,2
0x00001804,2,2
0x00001805,2,2
0x00001806,2,2
0x00001807,2,2
0x00001808,1,1
0x00001809,1,1
0x0000180a,1,1
0x0000180b,1,1
0x0000180c,1,1
0x0000180d,1,1
0x0000180e,1,1
0x0000180f,1,1
0x00001810,1,1
0x00001811,1,1
0x00001812,1,1
0x00001813,1,1
0x00001814,1,1
0x00001815,1,1
0x00001816,1,1
0x00001817,1,1
0x00001818,1,1
0x00001819,1,1
0x0000181a,1,1
0x0000181b,1,1
0x0000181c,1,1
0x0000181d,1,1
0x0000181e,1,1
0x0000181f,1,1
0x00001820,1,1
0x00001821,1,1
0x00001822,1,1
0x00001823,0,0
0x00001824,0,0
0x00001825,0,0
0x00001826,0,0
0x00001827,0,0
0x00001828,0,0
0x00001829,0,0
0x0000182a,0,0
0x0000182b,0,0
0x0000182c,0,0
0x0000182d,0,0
0x0000182e,0,0
0x0000182f,0,0
0x00001830,0,0
0x00001831,0,0
0x00001832,0,0
0x00001833,0,0
0x00001834,0,0
0x00001835,0,0
0x00001836,0,0
0x00001837,0,0
0x00001838,0,0
0x00001839,0,0
0x0000183a,0,0
0x0000183b,0,0
0x0000183c,0,0
0x0000183d,0,0
0x0000183e,0,0
0x0000183f,0,0
0x00001840,0,0
0x00001841,0,0
0x00001842,0,0
0x00001843,0,0
0x00001844,0,0
0x00001845,0,0
0x00001846,0,0
0x00001847,0,0
0x00001848,0,0
0x00001849,0,0
0x0000184a,0,0
0x0000184b,0,0
0x0000184c,0,0
0x0000184d,0,0
0x0000184e,0,0
0x0000184f,1,1
0x00001850,1,1
0x00001851,0,0
0x00001852,0,0
0x00001853,0,0
0x00001854,0,0
0x00001855,0,0
0x00001856,0,0
0x00001857,0,0
0x00001858,0,0
0x00001859,0,0
0x0000185a,0,0
0x0000185b,0,0
0x0000185c,0,0
0x0000185d,0,0
0x0000185e,0,0
0x0000185f,0,0
0x00001860,0,0
0x00001861,0,0
0x00001862,0,0
