Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
,51867771613,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57699,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34732782738,8864704,2791456,2,14,2743782,0,0,0,,
,51867772016,0,C64XP_B,LM_tick: tick: 43781,Clock_LM_tick,Unknown,,,57700,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34732783021,43781,,,,,,,,,
,51867772376,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57701,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34732783269,8865256,2705792,15,0,,,,,,
,51867772744,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57702,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34732783528,8864704,,,,,,,,,
,51867773156,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57703,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34732783819,8865256,2705792,0,0,,,,,,
,51867773730,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57704,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34732784219,8865256,,,,,,,,,
,51868771573,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8cc",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57705,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34733482710,8864704,2791456,2,14,2795724,0,0,0,,
,51868771976,0,C64XP_B,LM_tick: tick: 43782,Clock_LM_tick,Unknown,,,57706,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34733482993,43782,,,,,,,,,
,51868772336,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57707,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34733483241,8865256,2705792,15,0,,,,,,
,51868772704,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57708,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34733483500,8864704,,,,,,,,,
,51868773116,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57709,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34733483791,8865256,2705792,0,0,,,,,,
,51868773690,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57710,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34733484191,8865256,,,,,,,,,
,51869771576,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8bc",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57711,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34734182708,8864704,2791456,2,14,2795708,0,0,0,,
,51869771979,0,C64XP_B,LM_tick: tick: 43783,Clock_LM_tick,Unknown,,,57712,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34734182991,43783,,,,,,,,,
,51869772330,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57713,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34734183239,8865256,2705792,15,0,,,,,,
,51869772699,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57714,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34734183498,8864704,,,,,,,,,
,51869773119,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57715,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34734183789,8865256,2705792,0,0,,,,,,
,51869773684,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57716,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34734184189,8865256,,,,,,,,,
,51870771579,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dca8",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57717,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34734882710,8864704,2791456,2,14,2743464,0,0,0,,
,51870771982,0,C64XP_B,LM_tick: tick: 43784,Clock_LM_tick,Unknown,,,57718,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34734882993,43784,,,,,,,,,
,51870772333,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57719,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34734883241,8865256,2705792,15,0,,,,,,
,51870772702,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57720,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34734883500,8864704,,,,,,,,,
,51870773122,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57721,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34734883791,8865256,2705792,0,0,,,,,,
,51870773687,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57722,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34734884191,8865256,,,,,,,,,
,51871771607,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57723,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34735582730,8864704,2791456,2,14,2743684,0,0,0,,
,51871772010,0,C64XP_B,LM_tick: tick: 43785,Clock_LM_tick,Unknown,,,57724,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34735583013,43785,,,,,,,,,
,51871772362,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57725,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34735583261,8865256,2705792,15,0,,,,,,
,51871772730,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57726,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34735583520,8864704,,,,,,,,,
,51871773150,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57727,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34735583811,8865256,2705792,0,0,,,,,,
,51871773716,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57728,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34735584211,8865256,,,,,,,,,
,51872771602,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57729,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34736282728,8864704,2791456,2,14,2743782,0,0,0,,
,51872772004,0,C64XP_B,LM_tick: tick: 43786,Clock_LM_tick,Unknown,,,57730,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34736283011,43786,,,,,,,,,
,51872772356,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57731,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34736283259,8865256,2705792,15,0,,,,,,
,51872772733,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57732,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34736283518,8864704,,,,,,,,,
,51872773144,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57733,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34736283809,8865256,2705792,0,0,,,,,,
,51872773719,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57734,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34736284209,8865256,,,,,,,,,
,51873771587,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa88a",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57735,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34736982716,8864704,2791456,2,14,2795658,0,0,0,,
,51873771990,0,C64XP_B,LM_tick: tick: 43787,Clock_LM_tick,Unknown,,,57736,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34736982999,43787,,,,,,,,,
,51873772342,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57737,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34736983247,8865256,2705792,15,0,,,,,,
,51873772710,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57738,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34736983506,8864704,,,,,,,,,
,51873773130,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57739,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34736983797,8865256,2705792,0,0,,,,,,
,51873773696,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57740,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34736984197,8865256,,,,,,,,,
,51874771590,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dc88",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57741,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34737682718,8864704,2791456,2,14,2743432,0,0,0,,
,51874771993,0,C64XP_B,LM_tick: tick: 43788,Clock_LM_tick,Unknown,,,57742,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34737683001,43788,,,,,,,,,
,51874772344,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57743,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34737683249,8865256,2705792,15,0,,,,,,
,51874772713,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57744,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34737683508,8864704,,,,,,,,,
,51874773133,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57745,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34737683799,8865256,2705792,0,0,,,,,,
,51874773699,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57746,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34737684199,8865256,,,,,,,,,
,51875771602,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd3a",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57747,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34738382726,8864704,2791456,2,14,2743610,0,0,0,,
,51875772005,0,C64XP_B,LM_tick: tick: 43789,Clock_LM_tick,Unknown,,,57748,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34738383009,43789,,,,,,,,,
,51875772356,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57749,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34738383257,8865256,2705792,15,0,,,,,,
,51875772725,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57750,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34738383516,8864704,,,,,,,,,
,51875773145,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57751,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34738383807,8865256,2705792,0,0,,,,,,
,51875773710,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57752,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34738384207,8865256,,,,,,,,,
,51876771596,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd90",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57753,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34739082722,8864704,2791456,2,14,2743696,0,0,0,,
,51876771999,0,C64XP_B,LM_tick: tick: 43790,Clock_LM_tick,Unknown,,,57754,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34739083005,43790,,,,,,,,,
,51876772350,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57755,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34739083253,8865256,2705792,15,0,,,,,,
,51876772719,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57756,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34739083512,8864704,,,,,,,,,
,51876773139,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57757,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34739083803,8865256,2705792,0,0,,,,,,
,51876773705,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57758,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34739084203,8865256,,,,,,,,,
,51877771599,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29ddf4",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57759,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34739782724,8864704,2791456,2,14,2743796,0,0,0,,
,51877772002,0,C64XP_B,LM_tick: tick: 43791,Clock_LM_tick,Unknown,,,57760,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34739783007,43791,,,,,,,,,
,51877772353,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57761,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34739783255,8865256,2705792,15,0,,,,,,
,51877772722,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57762,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34739783514,8864704,,,,,,,,,
,51877773142,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57763,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34739783805,8865256,2705792,0,0,,,,,,
,51877773716,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57764,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34739784207,8865256,,,,,,,,,
,51878771602,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2acdc0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57765,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34740482726,8864704,2791456,2,14,2805184,0,0,0,,
,51878772005,0,C64XP_B,LM_tick: tick: 43792,Clock_LM_tick,Unknown,,,57766,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34740483009,43792,,,,,,,,,
,51878772356,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57767,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34740483257,8865256,2705792,15,0,,,,,,
,51878772725,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57768,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34740483516,8864704,,,,,,,,,
,51878773145,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57769,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34740483807,8865256,2705792,0,0,,,,,,
,51878773710,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57770,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34740484207,8865256,,,,,,,,,
,51879771605,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aea60",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57771,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34741182730,8864704,2791456,2,14,2812512,0,0,0,,
,51879772007,0,C64XP_B,LM_tick: tick: 43793,Clock_LM_tick,Unknown,,,57772,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34741183013,43793,,,,,,,,,
,51879772359,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57773,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34741183261,8865256,2705792,15,0,,,,,,
,51879772736,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57774,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34741183520,8864704,,,,,,,,,
,51879773147,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57775,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34741183811,8865256,2705792,0,0,,,,,,
,51879773722,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57776,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34741184211,8865256,,,,,,,,,
,51880771616,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2a7c60",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57777,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34741882738,8864704,2791456,2,14,2784352,0,0,0,,
,51880772019,0,C64XP_B,LM_tick: tick: 43794,Clock_LM_tick,Unknown,,,57778,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34741883021,43794,,,,,,,,,
,51880772370,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57779,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34741883269,8865256,2705792,15,0,,,,,,
,51880772747,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57780,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34741883528,8864704,,,,,,,,,
,51880773159,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57781,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34741883819,8865256,2705792,0,0,,,,,,
,51880773733,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57782,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34741884219,8865256,,,,,,,,,
,51881771670,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57783,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34742582776,8864704,2791456,2,14,2743782,0,0,0,,
,51881772073,0,C64XP_B,LM_tick: tick: 43795,Clock_LM_tick,Unknown,,,57784,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34742583059,43795,,,,,,,,,
,51881772425,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57785,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34742583307,8865256,2705792,15,0,,,,,,
,51881772802,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57786,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34742583566,8864704,,,,,,,,,
,51881773213,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57787,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34742583857,8865256,2705792,0,0,,,,,,
,51881773787,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57788,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34742584259,8865256,,,,,,,,,
,51882771613,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8b0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57789,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34743282738,8864704,2791456,2,14,2795696,0,0,0,,
,51882772016,0,C64XP_B,LM_tick: tick: 43796,Clock_LM_tick,Unknown,,,57790,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34743283021,43796,,,,,,,,,
,51882772376,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57791,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34743283269,8865256,2705792,15,0,,,,,,
,51882772745,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57792,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34743283528,8864704,,,,,,,,,
,51882773156,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57793,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34743283819,8865256,2705792,0,0,,,,,,
,51882773730,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,57794,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34743284219,8865256,,,,,,,,,
,51883771625,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2ace16",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,57795,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34743982746,8864704,2791456,2,14,2805270,0,0,0,,
,51883772027,0,C64XP_B,LM_tick: tick: 43797,Clock_LM_tick,Unknown,,,57796,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34743983029,43797,,,,,,,,,
,51883772387,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,57797,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34743983277,8865256,2705792,15,0,,,,,,
,51883772756,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,57798,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34743983536,8864704,,,,,,,,,
